age,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,Label
96,yes,yes,no,yes,yes,1,0,517,True
75,yes,yes,yes,yes,yes,1,0,1739,True
69,yes,yes,yes,yes,no,1,0,1669,True
78,yes,no,yes,yes,yes,1,0,512,True
98,yes,yes,yes,yes,yes,1,0,2115,True
87,yes,yes,yes,yes,yes,1,0,145,True
90,yes,yes,yes,yes,yes,1,0,560,True
66,yes,yes,yes,yes,yes,1,0,1513,True
93,yes,yes,yes,yes,yes,1,0,2818,True
84,yes,no,yes,yes,yes,1,0,2648,True
89,no,yes,yes,yes,yes,1,0,1952,True
62,yes,yes,yes,yes,yes,1,0,314,True
95,yes,yes,yes,yes,yes,1,0,2127,True
63,yes,yes,yes,yes,yes,1,0,1,True
84,yes,no,yes,yes,yes,1,0,2080,True
65,yes,yes,no,yes,yes,1,0,217,True
88,yes,yes,yes,yes,yes,1,0,2724,True
81,yes,yes,yes,yes,yes,1,0,579,True
91,yes,yes,no,yes,yes,1,0,224,True
67,yes,yes,yes,yes,yes,1,0,2416,True
72,no,yes,yes,yes,yes,1,0,1677,True
88,yes,yes,yes,yes,no,1,0,2821,True
83,yes,yes,yes,yes,yes,1,0,2165,True
84,yes,yes,yes,yes,yes,1,0,2121,True
89,yes,yes,yes,yes,yes,1,0,1464,True
70,yes,yes,yes,yes,yes,1,0,2164,True
81,yes,yes,yes,yes,yes,1,0,248,True
82,no,yes,yes,yes,yes,1,0,1764,True
87,yes,yes,yes,yes,no,1,0,2009,True
92,yes,yes,yes,yes,no,1,0,1071,True
93,yes,yes,yes,no,yes,1,0,1263,True
72,yes,yes,yes,yes,yes,1,0,1692,True
80,no,yes,yes,yes,yes,1,0,874,True
73,yes,yes,yes,yes,yes,1,0,1302,True
92,yes,yes,yes,no,yes,1,0,2202,True
95,yes,yes,yes,yes,yes,1,0,2689,True
78,no,yes,yes,yes,yes,1,0,1545,True
80,yes,yes,yes,yes,yes,1,0,2886,True
73,yes,yes,yes,no,yes,1,0,1807,True
92,yes,yes,no,yes,yes,1,0,2994,True
99,yes,no,yes,yes,yes,1,0,2752,True
97,yes,yes,yes,yes,yes,1,0,1881,True
85,yes,yes,yes,yes,yes,1,0,1241,True
63,yes,yes,yes,yes,yes,1,0,1524,True
100,yes,yes,yes,yes,no,1,0,1138,True
78,yes,yes,no,yes,yes,1,0,535,True
100,yes,yes,no,yes,yes,1,0,2492,True
65,yes,yes,yes,yes,yes,1,0,316,True
83,yes,yes,yes,no,yes,1,0,1069,True
68,yes,yes,yes,yes,yes,1,0,415,True
69,yes,yes,yes,yes,yes,1,0,789,True
88,yes,yes,yes,yes,yes,1,0,2664,True
70,yes,yes,yes,yes,yes,1,0,499,True
96,yes,yes,yes,yes,no,1,0,2713,True
85,no,yes,yes,yes,yes,1,0,2793,True
81,yes,yes,yes,yes,yes,1,0,2945,True
81,yes,yes,yes,yes,yes,1,0,558,True
66,yes,yes,yes,yes,yes,1,0,311,True
84,no,yes,yes,yes,yes,1,0,483,True
93,yes,yes,yes,no,yes,1,0,1255,True
65,no,yes,yes,yes,yes,1,0,1246,True
87,no,yes,yes,yes,yes,1,0,154,True
98,yes,yes,yes,yes,yes,1,0,2928,True
75,yes,yes,yes,yes,yes,1,0,180,True
70,yes,yes,no,yes,yes,1,0,2761,True
76,yes,yes,yes,no,yes,1,0,551,True
98,no,yes,yes,yes,yes,1,0,159,True
83,no,yes,yes,yes,yes,1,0,1785,True
70,yes,yes,yes,yes,yes,1,0,2337,True
60,no,yes,yes,yes,yes,1,0,1725,True
91,yes,yes,yes,yes,yes,1,0,2491,True
84,no,yes,yes,yes,yes,1,0,2082,True
71,no,yes,yes,yes,yes,1,0,904,True
91,no,yes,yes,yes,yes,1,0,2385,True
93,yes,yes,yes,no,yes,1,0,2601,True
74,yes,yes,yes,yes,yes,1,0,2140,True
76,yes,yes,yes,yes,yes,1,0,1167,True
77,no,yes,yes,yes,yes,1,0,1264,True
96,yes,yes,yes,no,yes,1,0,1944,True
87,yes,yes,yes,yes,yes,1,0,492,True
61,yes,yes,yes,yes,yes,1,0,1160,True
64,yes,no,yes,yes,yes,1,0,1543,True
92,yes,yes,yes,yes,no,1,0,2490,True
95,yes,yes,yes,yes,yes,1,0,1263,True
76,yes,yes,yes,yes,no,1,0,217,True
81,yes,yes,yes,yes,yes,1,0,691,True
100,yes,yes,yes,no,yes,1,0,1502,True
71,yes,yes,no,yes,yes,1,0,694,True
88,yes,yes,yes,yes,yes,1,0,896,True
71,no,yes,yes,yes,yes,1,0,902,True
98,yes,yes,yes,yes,no,1,0,159,True
93,no,yes,yes,yes,yes,1,0,2968,True
75,no,yes,yes,yes,yes,1,0,1558,True
65,yes,yes,yes,yes,yes,1,0,2141,True
79,yes,yes,yes,yes,yes,1,0,2462,True
79,yes,yes,yes,yes,yes,1,0,480,True
80,yes,yes,yes,no,yes,1,0,1813,True
64,yes,yes,yes,yes,yes,1,0,2833,True
75,yes,no,yes,yes,yes,1,0,61,True
96,yes,yes,yes,yes,yes,1,0,449,True
60,yes,no,yes,yes,yes,1,0,2173,True
83,yes,yes,yes,no,yes,1,0,2352,True
63,yes,yes,yes,yes,yes,1,0,2354,True
73,yes,yes,yes,no,yes,1,0,1398,True
70,no,yes,yes,yes,yes,1,0,1469,True
70,yes,no,yes,yes,yes,1,0,2732,True
93,yes,yes,yes,yes,yes,1,0,1100,True
77,yes,yes,yes,yes,no,1,0,1686,True
63,yes,yes,yes,yes,no,1,0,2189,True
86,yes,yes,yes,yes,yes,1,0,2603,True
91,no,yes,yes,yes,yes,1,0,521,True
87,yes,yes,yes,yes,yes,1,0,757,True
85,no,yes,yes,yes,yes,1,0,86,True
94,yes,yes,yes,yes,yes,1,0,1007,True
71,yes,yes,yes,no,yes,1,0,2966,True
90,yes,yes,yes,yes,yes,1,0,123,True
62,no,yes,yes,yes,yes,1,0,2595,True
96,yes,yes,no,yes,yes,1,0,1616,True
91,yes,yes,no,yes,yes,1,0,2839,True
85,yes,yes,yes,yes,yes,1,0,306,True
84,yes,yes,yes,yes,yes,1,0,2225,True
81,yes,yes,yes,yes,yes,1,0,1713,True
98,yes,yes,no,yes,yes,1,0,654,True
70,yes,yes,yes,yes,yes,1,0,2006,True
96,no,yes,yes,yes,yes,1,0,559,True
94,yes,yes,yes,yes,yes,1,0,902,True
99,yes,no,yes,yes,yes,1,0,1348,True
96,yes,yes,yes,yes,yes,1,0,1789,True
67,yes,yes,yes,yes,yes,1,0,2161,True
95,yes,yes,yes,yes,yes,1,0,1677,True
86,yes,yes,yes,yes,no,1,0,272,True
97,yes,no,yes,yes,yes,1,0,809,True
84,no,yes,yes,yes,yes,1,0,1011,True
88,yes,yes,yes,no,yes,1,0,2344,True
80,yes,yes,yes,yes,yes,1,0,2720,True
80,yes,yes,yes,yes,yes,1,0,1418,True
66,yes,yes,yes,no,yes,1,0,429,True
92,yes,yes,yes,yes,yes,1,0,409,True
87,yes,no,yes,yes,yes,1,0,1695,True
83,yes,yes,no,yes,yes,1,0,2273,True
70,yes,yes,yes,no,yes,1,0,649,True
93,yes,yes,yes,yes,yes,1,0,2988,True
97,yes,yes,yes,yes,yes,1,0,1821,True
80,yes,yes,yes,yes,yes,1,0,2322,True
84,yes,yes,yes,yes,no,1,0,2894,True
61,yes,yes,yes,no,yes,1,0,2163,True
96,yes,yes,yes,yes,yes,1,0,2207,True
89,yes,yes,yes,no,yes,1,0,89,True
88,no,yes,yes,yes,yes,1,0,2525,True
72,yes,yes,no,yes,yes,1,0,1060,True
100,yes,yes,yes,yes,yes,1,0,1234,True
72,yes,yes,yes,yes,yes,1,0,1055,True
99,yes,yes,yes,yes,yes,1,0,143,True
86,yes,yes,yes,yes,yes,1,0,1446,True
65,yes,no,yes,yes,yes,1,0,936,True
77,yes,yes,yes,yes,yes,1,0,483,True
87,yes,yes,yes,yes,yes,1,0,2312,True
85,yes,no,yes,yes,yes,1,0,2761,True
72,yes,no,yes,yes,yes,1,0,534,True
93,no,yes,yes,yes,yes,1,0,2302,True
73,yes,yes,yes,yes,no,1,0,2673,True
94,yes,yes,yes,yes,no,1,0,2464,True
90,yes,yes,yes,yes,yes,1,0,324,True
91,yes,yes,yes,yes,yes,1,0,307,True
66,yes,yes,no,yes,yes,1,0,73,True
90,yes,yes,no,yes,yes,1,0,1346,True
62,yes,no,yes,yes,yes,1,0,1350,True
83,yes,yes,yes,yes,no,1,0,1553,True
88,yes,yes,yes,yes,no,1,0,395,True
94,yes,yes,yes,yes,yes,1,0,1284,True
73,yes,yes,yes,yes,yes,1,0,2518,True
89,yes,yes,yes,yes,yes,1,0,2949,True
63,yes,yes,yes,yes,yes,1,0,2917,True
97,yes,yes,yes,yes,yes,1,0,1835,True
97,yes,yes,yes,yes,yes,1,0,833,True
83,no,yes,yes,yes,yes,1,0,2675,True
73,yes,yes,yes,yes,yes,1,0,1612,True
83,yes,yes,yes,yes,yes,1,0,437,True
69,yes,no,yes,yes,yes,1,0,2646,True
78,yes,yes,yes,yes,yes,1,0,136,True
86,yes,yes,yes,yes,yes,1,0,1942,True
68,yes,yes,yes,yes,yes,1,0,1255,True
76,yes,yes,yes,yes,yes,1,0,1730,True
78,yes,no,yes,yes,yes,1,0,2458,True
81,yes,yes,yes,yes,yes,1,0,2444,True
71,yes,yes,no,yes,yes,1,0,2984,True
84,yes,no,yes,yes,yes,1,0,71,True
71,yes,yes,no,yes,yes,1,0,838,True
65,yes,yes,no,yes,yes,1,0,1942,True
80,yes,yes,yes,yes,yes,1,0,786,True
66,yes,yes,yes,yes,yes,1,0,2691,True
80,yes,yes,yes,yes,yes,1,0,880,True
85,yes,yes,yes,yes,yes,1,0,966,True
70,yes,yes,no,yes,yes,1,0,388,True
82,yes,yes,yes,yes,yes,1,0,1907,True
87,yes,yes,yes,yes,yes,1,0,1263,True
66,yes,yes,yes,yes,no,1,0,1893,True
64,yes,yes,yes,yes,yes,1,0,1675,True
70,yes,yes,yes,yes,yes,1,0,755,True
65,yes,yes,yes,yes,no,1,0,2621,True
66,yes,yes,no,yes,yes,1,0,561,True
63,yes,yes,yes,yes,no,1,0,1080,True
83,yes,yes,yes,no,yes,1,0,1281,True
82,yes,yes,no,yes,yes,1,0,409,True
86,yes,yes,no,yes,yes,1,0,2804,True
98,yes,yes,yes,yes,yes,1,0,2767,True
88,yes,yes,no,yes,yes,1,0,1539,True
96,yes,yes,yes,yes,yes,1,0,2113,True
97,yes,yes,no,yes,yes,1,0,2038,True
69,yes,yes,yes,yes,yes,1,0,1077,True
78,yes,yes,yes,yes,yes,1,0,2004,True
91,yes,yes,yes,yes,yes,1,0,2327,True
86,yes,yes,yes,yes,yes,1,0,118,True
84,yes,yes,yes,yes,yes,1,0,2099,True
73,yes,no,yes,yes,yes,1,0,2337,True
62,yes,yes,yes,yes,yes,1,0,1381,True
96,yes,no,yes,yes,yes,1,0,1633,True
80,yes,yes,yes,yes,yes,1,0,259,True
98,yes,yes,yes,yes,no,1,0,779,True
93,yes,yes,yes,yes,yes,1,0,2723,True
73,yes,yes,yes,yes,no,1,0,62,True
74,yes,yes,yes,yes,yes,1,0,69,True
89,no,yes,yes,yes,yes,1,0,849,True
82,yes,no,yes,yes,yes,1,0,703,True
66,yes,yes,yes,no,yes,1,0,670,True
95,yes,yes,yes,yes,yes,1,0,2345,True
69,yes,no,yes,yes,yes,1,0,2743,True
73,yes,yes,yes,yes,no,1,0,21,True
66,yes,yes,yes,yes,yes,1,0,2276,True
80,yes,yes,yes,yes,yes,1,0,1425,True
92,yes,yes,yes,yes,yes,1,0,1854,True
84,yes,yes,yes,yes,yes,1,0,2779,True
86,yes,yes,yes,yes,no,1,0,2564,True
88,yes,yes,yes,yes,yes,1,0,2374,True
98,yes,yes,yes,yes,yes,1,0,2250,True
66,yes,yes,yes,yes,yes,1,0,301,True
89,no,yes,yes,yes,yes,1,0,2416,True
73,yes,no,yes,yes,yes,1,0,935,True
69,yes,yes,yes,yes,yes,1,0,1973,True
92,yes,yes,no,yes,yes,1,0,2777,True
77,yes,yes,yes,yes,yes,1,0,2026,True
92,no,yes,yes,yes,yes,1,0,2884,True
86,yes,yes,yes,yes,no,1,0,388,True
82,yes,yes,yes,yes,yes,1,0,2819,True
61,yes,yes,yes,yes,yes,1,0,1536,True
89,yes,yes,yes,yes,yes,1,0,579,True
80,yes,no,yes,yes,yes,1,0,1173,True
88,no,yes,yes,yes,yes,1,0,721,True
63,yes,yes,yes,yes,no,1,0,672,True
82,yes,yes,yes,yes,yes,1,0,315,True
98,yes,yes,yes,yes,yes,1,0,1390,True
97,yes,yes,yes,yes,yes,1,0,1233,True
65,yes,yes,yes,yes,yes,1,0,1747,True
81,yes,yes,yes,yes,yes,1,0,561,True
90,yes,no,yes,yes,yes,1,0,2303,True
100,yes,no,yes,yes,yes,1,0,1960,True
87,yes,yes,no,yes,yes,1,0,197,True
79,yes,yes,yes,yes,yes,1,0,2593,True
94,yes,yes,yes,yes,yes,1,0,1397,True
73,yes,yes,yes,yes,yes,1,0,2367,True
90,yes,yes,yes,yes,yes,1,0,1487,True
88,yes,yes,yes,yes,yes,1,0,1050,True
86,yes,yes,yes,no,yes,1,0,2482,True
89,yes,yes,yes,yes,yes,1,0,2714,True
97,yes,yes,yes,yes,no,1,0,839,True
77,yes,yes,no,yes,yes,1,0,1883,True
84,yes,yes,yes,yes,yes,1,0,2761,True
82,yes,no,yes,yes,yes,1,0,509,True
98,yes,yes,no,yes,yes,1,0,222,True
91,yes,yes,yes,yes,yes,1,0,1427,True
77,yes,yes,yes,yes,yes,1,0,1156,True
78,yes,yes,yes,yes,yes,1,0,508,True
99,yes,yes,yes,yes,yes,1,0,1409,True
97,yes,yes,yes,yes,yes,1,0,781,True
85,yes,yes,yes,yes,no,1,0,2746,True
73,yes,yes,yes,yes,yes,1,0,196,True
88,yes,yes,yes,yes,yes,1,0,791,True
93,yes,yes,yes,yes,yes,1,0,2014,True
70,yes,yes,no,yes,yes,1,0,514,True
81,no,yes,yes,yes,yes,1,0,2376,True
87,yes,yes,no,yes,yes,1,0,1449,True
76,yes,yes,no,yes,yes,1,0,1149,True
72,yes,yes,yes,yes,no,1,0,444,True
95,yes,yes,yes,yes,yes,1,0,472,True
69,yes,yes,no,yes,yes,1,0,2103,True
75,yes,yes,yes,yes,yes,1,0,1776,True
64,yes,yes,yes,yes,no,1,0,1667,True
76,yes,yes,yes,yes,yes,1,0,1040,True
91,yes,yes,yes,yes,yes,1,0,2510,True
88,no,yes,yes,yes,yes,1,0,2727,True
98,yes,no,yes,yes,yes,1,0,1562,True
92,yes,yes,yes,no,yes,1,0,725,True
66,yes,yes,yes,yes,yes,1,0,1548,True
73,yes,yes,yes,yes,yes,1,0,1314,True
64,no,yes,yes,yes,yes,1,0,95,True
64,yes,yes,yes,yes,yes,1,0,1638,True
80,no,yes,yes,yes,yes,1,0,601,True
80,yes,yes,yes,yes,yes,1,0,1361,True
89,yes,yes,yes,yes,yes,1,0,1990,True
91,yes,yes,yes,yes,yes,1,0,2891,True
80,yes,yes,yes,yes,yes,1,0,2073,True
68,yes,yes,yes,no,yes,1,0,789,True
69,yes,yes,yes,no,yes,1,0,1406,True
91,yes,yes,yes,yes,yes,1,0,958,True
86,yes,yes,yes,yes,yes,1,0,723,True
91,yes,yes,yes,yes,yes,1,0,1090,True
72,yes,yes,yes,yes,yes,1,0,171,True
78,yes,yes,yes,yes,no,1,0,289,True
89,yes,yes,yes,no,yes,1,0,1683,True
84,yes,yes,yes,yes,yes,1,0,2835,True
74,yes,yes,yes,no,yes,1,0,440,True
73,yes,yes,yes,no,yes,1,0,649,True
83,yes,yes,yes,yes,yes,1,0,2354,True
76,yes,yes,no,yes,yes,1,0,2574,True
80,yes,yes,yes,yes,yes,1,0,1151,True
66,yes,yes,yes,yes,yes,1,0,2205,True
80,no,yes,yes,yes,yes,1,0,882,True
92,yes,yes,yes,yes,yes,1,0,310,True
65,yes,yes,yes,yes,yes,1,0,2789,True
96,yes,yes,yes,no,yes,1,0,2493,True
67,yes,yes,no,yes,yes,1,0,1842,True
78,yes,yes,yes,yes,yes,1,0,2420,True
97,yes,yes,no,yes,yes,1,0,843,True
73,yes,yes,yes,yes,yes,1,0,2402,True
83,yes,yes,yes,yes,no,1,0,2574,True
100,yes,yes,yes,yes,yes,1,0,887,True
89,yes,yes,yes,yes,no,1,0,2479,True
68,yes,no,yes,yes,yes,1,0,2690,True
83,yes,yes,yes,yes,yes,1,0,1830,True
70,yes,yes,yes,yes,yes,1,0,2668,True
91,yes,yes,yes,yes,yes,1,0,104,True
83,yes,yes,yes,yes,yes,1,0,2638,True
86,yes,yes,yes,yes,yes,1,0,2410,True
78,no,yes,yes,yes,yes,1,0,2203,True
71,yes,yes,yes,yes,yes,1,0,323,True
78,yes,yes,yes,no,yes,1,0,1820,True
65,yes,yes,yes,yes,yes,1,0,2093,True
82,yes,no,yes,yes,yes,1,0,961,True
86,yes,yes,yes,yes,yes,1,0,7,True
100,yes,yes,yes,yes,yes,1,0,2731,True
96,yes,yes,yes,yes,yes,1,0,1923,True
85,yes,yes,yes,no,yes,1,0,27,True
88,yes,yes,yes,yes,yes,1,0,1718,True
90,yes,yes,yes,yes,yes,1,0,1652,True
83,yes,yes,no,yes,yes,1,0,432,True
85,yes,yes,yes,yes,yes,1,0,1490,True
79,yes,yes,yes,yes,yes,1,0,1003,True
66,yes,yes,yes,yes,yes,1,0,1510,True
77,yes,yes,yes,yes,yes,1,0,1680,True
93,yes,yes,yes,no,yes,1,0,1014,True
74,yes,yes,yes,yes,yes,1,0,293,True
67,yes,yes,yes,yes,no,1,0,1924,True
97,yes,yes,yes,no,yes,1,0,653,True
81,yes,yes,yes,yes,no,1,0,496,True
96,yes,yes,yes,no,yes,1,0,2911,True
93,yes,yes,yes,yes,yes,1,0,2628,True
88,yes,yes,yes,yes,yes,1,0,1237,True
91,yes,yes,yes,yes,no,1,0,1434,True
96,yes,no,yes,yes,yes,1,0,109,True
79,yes,yes,yes,yes,no,1,0,1789,True
77,yes,yes,yes,no,yes,1,0,2705,True
72,yes,yes,yes,yes,no,1,0,355,True
99,yes,no,yes,yes,yes,1,0,500,True
81,yes,yes,yes,yes,yes,1,0,2719,True
92,yes,yes,no,yes,yes,1,0,1452,True
68,yes,yes,yes,no,yes,1,0,2160,True
70,yes,yes,no,yes,yes,1,0,870,True
77,yes,yes,yes,yes,yes,1,0,856,True
82,yes,yes,yes,yes,yes,1,0,1627,True
64,yes,no,yes,yes,yes,1,0,939,True
99,no,yes,yes,yes,yes,1,0,229,True
73,yes,yes,yes,yes,no,1,0,576,True
94,yes,yes,yes,yes,yes,1,0,2626,True
77,no,yes,yes,yes,yes,1,0,691,True
72,yes,yes,no,yes,yes,1,0,106,True
82,yes,no,yes,yes,yes,1,0,1525,True
75,no,yes,yes,yes,yes,1,0,1621,True
99,yes,yes,yes,yes,yes,1,0,2128,True
63,yes,yes,yes,yes,yes,1,0,792,True
75,yes,yes,yes,yes,yes,1,0,2688,True
93,yes,yes,yes,yes,yes,1,0,785,True
92,yes,no,yes,yes,yes,1,0,2505,True
73,yes,yes,yes,no,yes,1,0,1564,True
69,yes,yes,yes,yes,yes,1,0,46,True
80,yes,yes,no,yes,yes,1,0,1464,True
84,yes,yes,yes,yes,yes,1,0,464,True
83,yes,yes,yes,yes,yes,1,0,2104,True
83,yes,yes,yes,yes,yes,1,0,2598,True
69,yes,yes,yes,yes,yes,1,0,2009,True
99,yes,yes,yes,no,yes,1,0,1011,True
69,yes,yes,yes,yes,yes,1,0,2735,True
71,yes,yes,yes,yes,yes,1,0,1282,True
86,yes,yes,yes,yes,yes,1,0,819,True
79,yes,yes,yes,yes,no,1,0,1371,True
66,yes,yes,yes,yes,yes,1,0,2035,True
96,yes,yes,yes,yes,yes,1,0,1827,True
72,yes,yes,no,yes,yes,1,0,342,True
77,yes,yes,yes,yes,yes,1,0,1189,True
87,yes,yes,yes,yes,no,1,0,773,True
72,yes,yes,yes,yes,yes,1,0,1731,True
95,no,yes,yes,yes,yes,1,0,2016,True
86,yes,yes,yes,yes,no,1,0,2909,True
63,yes,yes,yes,yes,yes,1,0,296,True
63,yes,yes,yes,yes,no,1,0,2279,True
97,yes,yes,yes,yes,yes,1,0,1797,True
65,yes,no,yes,yes,yes,1,0,1573,True
66,yes,no,yes,yes,yes,1,0,1775,True
74,yes,yes,no,yes,yes,1,0,1364,True
89,yes,yes,no,yes,yes,1,0,2910,True
97,yes,yes,yes,yes,no,1,0,1922,True
74,yes,yes,yes,yes,yes,1,0,195,True
72,no,yes,yes,yes,yes,1,0,2034,True
82,yes,yes,yes,yes,yes,1,0,1014,True
67,yes,yes,yes,no,yes,1,0,1353,True
99,yes,yes,yes,yes,yes,1,0,579,True
84,yes,no,yes,yes,yes,1,0,2110,True
93,no,yes,yes,yes,yes,1,0,2621,True
92,yes,yes,yes,yes,yes,1,0,521,True
96,yes,yes,yes,yes,yes,1,0,2847,True
72,yes,yes,yes,yes,yes,1,0,2098,True
87,yes,yes,yes,yes,yes,1,0,2669,True
70,no,yes,yes,yes,yes,1,0,2074,True
74,yes,yes,yes,yes,yes,1,0,2064,True
89,yes,yes,no,yes,yes,1,0,286,True
82,yes,yes,yes,yes,yes,1,0,1012,True
84,yes,yes,yes,yes,no,1,0,2322,True
79,yes,no,yes,yes,yes,1,0,1644,True
100,yes,yes,yes,yes,yes,1,0,2284,True
69,yes,yes,yes,yes,yes,1,0,1345,True
97,yes,yes,yes,yes,yes,1,0,2979,True
63,no,yes,yes,yes,yes,1,0,2209,True
73,yes,yes,yes,yes,yes,1,0,1990,True
87,yes,yes,yes,no,yes,1,0,2908,True
89,yes,yes,yes,yes,no,1,0,1785,True
71,yes,yes,no,yes,yes,1,0,2938,True
88,yes,yes,yes,yes,no,1,0,1703,True
97,yes,yes,no,yes,yes,1,0,29,True
83,yes,yes,yes,no,yes,1,0,1245,True
89,yes,yes,no,yes,yes,1,0,2924,True
100,yes,yes,no,yes,yes,1,0,1337,True
88,yes,yes,yes,yes,yes,1,0,2696,True
72,yes,yes,yes,yes,yes,1,0,789,True
90,yes,yes,yes,yes,no,1,0,1787,True
76,yes,no,yes,yes,yes,1,0,223,True
75,no,yes,yes,yes,yes,1,0,1589,True
84,yes,yes,yes,yes,yes,1,0,2317,True
98,yes,yes,yes,yes,yes,1,0,2813,True
86,yes,yes,yes,yes,no,1,0,1486,True
95,yes,yes,yes,yes,no,1,0,638,True
78,yes,yes,yes,yes,no,1,0,926,True
66,yes,yes,yes,yes,yes,1,0,1523,True
92,yes,yes,yes,yes,yes,1,0,1966,True
72,yes,yes,no,yes,yes,1,0,2832,True
65,yes,no,yes,yes,yes,1,0,2011,True
70,yes,yes,yes,yes,yes,1,0,1645,True
66,yes,yes,yes,no,yes,1,0,1118,True
80,yes,yes,yes,yes,yes,1,0,2356,True
78,yes,yes,yes,yes,yes,1,0,859,True
78,yes,yes,yes,yes,yes,1,0,1954,True
61,yes,yes,yes,yes,yes,1,0,30,True
100,yes,yes,yes,yes,yes,1,0,222,True
71,yes,yes,yes,yes,yes,1,0,2356,True
64,yes,yes,yes,yes,yes,1,0,1741,True
99,yes,yes,yes,yes,no,1,0,681,True
69,yes,yes,yes,no,yes,1,0,1291,True
93,yes,yes,yes,yes,yes,1,0,2294,True
70,yes,yes,yes,no,yes,1,0,1008,True
61,yes,yes,yes,yes,yes,1,0,2243,True
95,yes,yes,yes,yes,yes,1,0,372,True
84,yes,yes,yes,yes,yes,1,0,2563,True
70,yes,no,yes,yes,yes,1,0,1955,True
60,yes,yes,yes,yes,no,1,0,436,True
81,yes,yes,yes,yes,yes,1,0,823,True
75,yes,yes,yes,no,yes,1,0,963,True
77,yes,no,yes,yes,yes,1,0,2920,True
69,no,yes,yes,yes,yes,1,0,252,True
84,yes,no,yes,yes,yes,1,0,1384,True
85,yes,yes,yes,yes,no,1,0,466,True
79,yes,yes,yes,yes,no,1,0,2301,True
88,no,yes,yes,yes,yes,1,0,1986,True
77,yes,yes,yes,yes,yes,1,0,1169,True
99,yes,yes,no,yes,yes,1,0,1713,True
66,yes,yes,yes,yes,yes,1,0,1399,True
88,yes,yes,yes,yes,yes,1,0,856,True
84,no,yes,yes,yes,yes,1,0,1490,True
89,yes,yes,yes,yes,yes,1,0,1684,True
92,yes,no,yes,yes,yes,1,0,698,True
60,yes,yes,yes,yes,yes,1,0,2236,True
73,no,yes,yes,yes,yes,1,0,1913,True
79,yes,yes,yes,yes,yes,1,0,2442,True
65,no,yes,yes,yes,yes,1,0,1298,True
63,yes,yes,yes,yes,no,1,0,2365,True
76,yes,yes,no,yes,yes,1,0,2550,True
77,yes,no,yes,yes,yes,1,0,517,True
89,yes,yes,yes,yes,yes,1,0,1263,True
99,yes,yes,yes,yes,yes,1,0,699,True
89,yes,yes,yes,yes,yes,1,0,1767,True
91,yes,yes,yes,no,yes,1,0,2506,True
73,yes,yes,yes,yes,yes,1,0,1512,True
82,yes,yes,no,yes,yes,1,0,599,True
63,yes,yes,yes,yes,yes,1,0,24,True
95,no,yes,yes,yes,yes,1,0,2482,True
81,yes,no,yes,yes,yes,1,0,330,True
79,yes,yes,no,yes,yes,1,0,2952,True
69,yes,no,yes,yes,yes,1,0,1018,True
64,yes,yes,yes,yes,yes,1,0,2795,True
85,yes,yes,yes,yes,yes,1,0,1648,True
99,yes,yes,yes,yes,no,1,0,2317,True
85,yes,yes,yes,yes,yes,1,0,1863,True
79,no,yes,yes,yes,yes,1,0,693,True
90,yes,yes,yes,yes,yes,1,0,2381,True
67,yes,yes,yes,yes,yes,1,0,77,True
72,yes,yes,yes,yes,yes,1,0,873,True
83,yes,yes,yes,yes,yes,1,0,2439,True
87,yes,yes,yes,yes,yes,1,0,438,True
90,yes,yes,yes,yes,yes,1,0,1574,True
69,yes,no,yes,yes,yes,1,0,1477,True
96,yes,yes,yes,yes,yes,1,0,2877,True
77,yes,yes,yes,yes,yes,1,0,2582,True
73,yes,yes,yes,yes,yes,1,0,2979,True
78,yes,yes,yes,yes,yes,1,0,869,True
83,yes,yes,no,yes,yes,1,0,2369,True
93,yes,yes,yes,yes,yes,1,0,2227,True
65,yes,yes,yes,yes,yes,1,0,964,True
64,no,yes,yes,yes,yes,1,0,1834,True
76,yes,yes,yes,yes,yes,1,0,194,True
74,yes,yes,yes,yes,yes,1,0,1653,True
83,yes,yes,yes,yes,yes,1,0,179,True
62,yes,no,yes,yes,yes,1,0,26,True
78,yes,yes,yes,yes,yes,1,0,2106,True
88,yes,yes,yes,yes,yes,1,0,1146,True
72,yes,yes,yes,yes,yes,1,0,2683,True
85,yes,yes,yes,yes,yes,1,0,2531,True
68,yes,yes,yes,yes,yes,1,0,2042,True
92,yes,yes,yes,yes,no,1,0,489,True
87,yes,yes,no,yes,yes,1,0,943,True
70,yes,yes,yes,yes,no,1,0,2764,True
69,yes,yes,yes,yes,yes,1,0,378,True
71,no,yes,yes,yes,yes,1,0,920,True
92,yes,yes,yes,yes,no,1,0,249,True
87,yes,yes,yes,yes,yes,1,0,72,True
73,yes,yes,no,yes,yes,1,0,312,True
73,yes,yes,yes,yes,yes,1,0,2285,True
65,no,yes,yes,yes,yes,1,0,779,True
91,yes,yes,yes,yes,yes,1,0,2579,True
93,yes,yes,yes,yes,no,1,0,561,True
65,no,yes,yes,yes,yes,1,0,407,True
100,yes,yes,yes,yes,yes,1,0,1855,True
98,yes,yes,yes,yes,yes,1,0,1466,True
65,yes,yes,yes,yes,yes,1,0,1840,True
85,yes,yes,yes,no,yes,1,0,1060,True
82,yes,yes,yes,yes,no,1,0,2834,True
98,yes,yes,yes,no,yes,1,0,728,True
